address,symbol,decimals
0x15C905deC8Da0a90fa05F8121E8F8285D30ef1f4,AOFE,18
0xaeF420fd77477d9Dc8B46D704D44dD09d6c27866,CGV,6
0xfB48B69174CAbDcE17A7b20a7aE51B256E7609B9,PEPIRO,9
0xB29Dc1703fAcd2967BB8AdE2E392385644C6dCA9,GAGA,18
0x39AA39c021dfbaE8faC545936693aC917d5E7563,cUSDC,8
0xf2c5780e2DDA407781c0C5ECCC9320D5988eA0A6,DCE,9
0x34Be5b8C30eE4fDe069DC878989686aBE9884470,SENATE,18
0x419D0d8BdD9aF5e606Ae2232ed285Aff190E711b,FUN,8
0xe19d1c837B8A1C83A56cD9165b2c0256D39653aD,sdFXN,18
0xbcfE5c47129253C6B8a9A00565B3358b488D42E0,sdFXN-gauge,18
0xB90B2A35C65dBC466b04240097Ca756ad2005295,BOBO,18
0x162433c934aA74ba147E05150B1206b2C922f71d,CRE,18
0xf02553b9f908aB61F4C1Fc0Af9a488C76f8EcC85,CRO-SWAP,18
0x62BFD005742B605e39E183d16e58317157505a2A,NENJARIO,18
0xFeAc2Eae96899709a43E252B6B92971D32F9C0F9,ANYONE,18
0xd9ebbC7970e26B4eCeD7323b9331763E8272D011,TYBENG,18
0xd1ba9BAC957322D6e8c07a160a3A8dA11A0d2867,HMT,18
0x3c3a81e81dc49A522A592e7622A7E711c06bf354,MNT,18
0x30410e8f654e8CfDE6A270e222eF168C87d7012F,HAIR,9
0x0511Ffdf861aE1cE16246B6FcE226FE66E9C4b1F,MOMIJI,18
0x7A58c0Be72BE218B41C608b7Fe7C5bB630736C71,PEOPLE,18
0xE2796707590384430d887f15bDf97c660d95894a,SY-weETHk,18
0xD09FC28733E094F7c327fb9D1e526177305EF9e2,YT-weETHk-26SEP2024,18
0xb94AE63D5537932303F107C09E5783491e423c54,PT-weETHk-26SEP2024,18
0x8e141a78eb2B2721cB67867c4F601adcB9285417,deBNB,18
0x9b5C38cC2d1bA05Ed87C8f8A2418475bAcb20073,SBIO,18
0x2479F03e2beA89e636f1961272C6Ed6B8Cc20b29,BABYDOGE2.0,18
0x9992eC3cF6A55b00978cdDF2b27BC6882d88D1eC,POLY,18
0xa91c82B6933105C23298E631A0C1Be751D239162,SOTU,18
0x067079c14B85169e6a29703769dadDef90816f4C,mkPRISMA-f,18
0x34635280737b5BFe6c7DC2FC3065D60d66e78185,cvxPrisma,18
0x0c73f1cFd5C9dFc150C8707Aa47Acbd14F0BE108,stkCvxPrisma,18
0x12970E6868f88f6557B76120662c1B3E50A646bf,LADYS,18
0xdDFbE9173c90dEb428fdD494cB16125653172919,SWK,18
0xBb3D7F42C58Abd83616Ad7C8C72473Ee46df2678,CHAT,18
0x99999999999997fceB5549c58aB66dF52385ca4d,GEN,18
0xD13cfD3133239a3c73a9E535A5c4DadEE36b395c,VAI,18
0x04F121600c8C47A754636fc9d75661a9525e05D5,STARS,18
0xC7e6B676bfC73Ae40bcC4577F22aab1682C691C6,UNI-V2,18
0xa1d6Df714F91DeBF4e0802A542E13067f31b8262,RFOX,18
0x97B094E7485Ab21f473ADA183e96B362bA91A136,AGURI,9
0xf10db848A80FECf1D137c952300ED1d311Ceb6DA,LFG,9
0xbE7E4abaec37f0FA430ABd62a6591C526619227b,UNI-V2,18
0xDc7AC5d5d4a9C3B5d8F3183058A92776Dc12f4f3,MONKAS,9
0x0C9c7712C83B3C70e7c5E11100D33D9401BdF9dd,WOMBAT,18
0x5640E0560e6AfD6A9f4dDb41230D0201d181FEA7,DMAGA,9
0xf941D3AAbf2EE0F5589E68Ba6047b8329592B366,HEEL,9
0xba100000625a3754423978a60c9317c58a424e3D,BAL,18
0x709756a9F9cca50E2BcfE5cC7cfA955C21C39D7f,UNI-V2,18
0x949D48EcA67b17269629c7194F4b727d4Ef9E5d6,MC,18
0x8C58a760f68d8C5439a5584e902e9CC0213B19aE,NEIRUN,18
0x4E1f41613c9084FdB9E34E11fAE9412427480e56,TERRAFORMS,18
0x1F70300BCe8c2302780BD0a153ebb75B8CA7efCb,BARRON,9
0x0F7B3F5a8FeD821c5eb60049538a548dB2D479ce,ATOR,18
0xE0f63A424a4439cBE457D80E4f4b51aD25b2c56C,SPX,8
0x570fEbDf89C07f256C75686CaCa215289bB11CFc,UNI-V2,18
0x2C06858319AB883Fd96B13D09af321e0b45784A4,UNI-V2,18
0x62F03b52c377FeA3EB71D451a95ad86C818755D1,DOGEVERSE,18
0xB26bD8D1FD5415eED4C99f9fB6A278A42E7d1BA8,KETHFI,18
0x710287D1D39DCf62094A83EBB3e736e79400068a,ENQAI,18
0x6C061D18D2b5bbfBe8a8D1EEB9ee27eFD544cC5D,MNRCH,18
0xaCdf0DBA4B9839b96221a8487e9ca660a48212be,hyUSD,18
0xc794C6A95f30d0ebF7B3Bbe85e8a0A95C9e411c1,hyUSDeUSD-f,18
0x8f846C443CFa44A6e95aaCD2aC362b6cF4fd4335,UNK,18
0x72f713D11480DCF08b37E1898670e736688D218d,NAO,18
0x71Ab77b7dbB4fa7e017BC15090b2163221420282,HIGH,18
0x5B7533812759B45C2B44C19e320ba2cD2681b542,AGIX,8
0xa39b7Fc5470782abF26d92DB81d3215b6F6B79Dd,QMC,18
